sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;industria;fabrica_de_;juan_xxiii_la_quiebra;1;13.0;2016-11-03;6800000.0;microempresarial
masculino;industria;fabrica_de_;la_floresta;3;12.0;2018-07-30;7800000.0;microempresarial
femenino;industria;fabrica_de_productos_;el_vergel;2;80.0;2016-09-21;6800000.0;microempresarial
masculino;comercio;fabrica_de_alimentos;kennedy;2;6.0;2016-09-21;3000000.0;microempresarial
masculino;comercio;drogueria;la_candelaria;2;10.0;2016-09-22;28000000.0;empresarial_ed__
femenino;comercio;almacen_de_ropa_en_;buenos_aires;3;9.0;2018-05-02;7000000.0;microempresarial
masculino;comercio;tienda;la_milagrosa;2;9.0;2018-05-21;7000000.0;microempresarial
femenino;industria;fabrica_de_;santo_domingo_savio_;1;1.0;2016-09-26;5000000.0;microempresarial
femenino;comercio;charcuteria;llanaditas;1;8.0;2016-11-01;6890000.0;microempresarial
masculino;comercio;barberia;versalles_no__1;2;3.0;2017-04-04;7370000.0;microempresarial
femenino;industria;fabrica_de_;belen;2;16.0;2016-11-16;6890000.0;microempresarial
femenino;comercio;tienda;robledo;3;7.0;2017-05-19;7377000.0;microempresarial
masculino;agropecuaria;criadero_de_animales_;cabecera_san_cristobal;2;60.0;2019-03-20;3000000.0;agropecuaria
masculino;industria;fabrica_de_;san_german;2;7.0;2017-04-25;7000000.0;microempresarial
femenino;comercio;tienda;santander;2;6.0;2018-11-09;7800000.0;microempresarial
femenino;industria;fabrica_de_calzado;girardot;3;5.0;2017-10-12;7000000.0;microempresarial
femenino;comercio;comidas_rapidas;el_salvador;3;9.0;2018-11-08;5000000.0;microempresarial
femenino;comercio;comidas_rapidas;santo_domingo_savio_;2;1.0;2018-08-16;5000000.0;microempresarial
femenino;industria;criadero_de_animales_;santo_domingo_savio_;1;1.0;2017-10-20;3000000.0;microempresarial
femenino;comercio;charcuteria;robledo;2;7.0;2018-05-22;7800000.0;microempresarial
femenino;comercio;variedades;doce_de_octubre_no_1;2;6.0;2018-04-19;5000000.0;microempresarial
femenino;industria;fabrica_de_alimentos;campo_valdes_no__1;3;4.0;2017-10-11;7377000.0;microempresarial
femenino;comercio;cafeteria;moravia;2;4.0;2018-04-06;7800000.0;microempresarial
masculino;servicio;mantenimiento_en_;robledo;2;7.0;2018-05-25;7800000.0;microempresarial
masculino;comercio;variedades;san_diego;3;10.0;2017-10-23;6000000.0;microempresarial
femenino;industria;fabrica_de_;castilla;3;5.0;2019-04-25;6500000.0;microempresarial
femenino;comercio;lenceria_para_el_;san_javier_no_1;3;13.0;2017-09-04;7300000.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;2;4.0;2018-03-06;5000000.0;microempresarial
femenino;servicio;peluqueria;enciso;2;8.0;2018-09-05;5000000.0;microempresarial
masculino;servicio;peluqueria;la_milagrosa;2;9.0;2016-08-29;5600000.0;microempresarial
femenino;comercio;variedades;villatina;2;8.0;2017-12-05;7370000.0;microempresarial
masculino;servicio;comidas_rapidas;aranjuez;3;4.0;2017-06-21;5000000.0;microempresarial
femenino;comercio;comidas_rapidas;prado;2;10.0;2018-05-23;6000000.0;microempresarial
masculino;comercio;variedades;la_candelaria;2;10.0;2017-10-02;1000000.0;microempresarial
femenino;industria;fabrica_de_;castilla;2;5.0;2017-09-05;7000000.0;microempresarial
femenino;servicio;peluqueria;buenos_aires;3;9.0;2016-08-10;6890000.0;microempresarial
femenino;comercio;variedades;villa_del_socorro;2;2.0;2018-10-24;4000000.0;microempresarial
masculino;comercio;comidas_rapidas;andalucia;2;2.0;2017-04-07;7377000.0;microempresarial
femenino;comercio;charcuteria;robledo;2;7.0;2019-02-05;8281000.0;microempresarial
femenino;comercio;comidas_rapidas;santa_cruz;2;2.0;2018-12-19;6500000.0;microempresarial
femenino;comercio;comidas_rapidas;cabecera_san_antonio_;3;80.0;2017-09-19;5000000.0;microempresarial
femenino;comercio;tienda;belalcazar;2;5.0;2018-03-15;4000000.0;microempresarial
femenino;comercio;cafe_e_internet;robledo;2;7.0;2017-04-21;6000000.0;microempresarial
masculino;servicio;comidas_rapidas;belen;3;16.0;2017-09-21;4000000.0;microempresarial
femenino;comercio;tienda;enciso;1;8.0;2017-11-29;7300000.0;microempresarial
femenino;comercio;variedades;la_sierra;2;8.0;2017-07-06;7000000.0;microempresarial
femenino;comercio;comidas_rapidas;pedregal;3;6.0;2018-02-05;5000000.0;microempresarial
femenino;comercio;comidas_rapidas;enciso;1;8.0;2017-02-22;5000000.0;microempresarial
femenino;servicio;peluqueria;villa_hermosa;3;8.0;2016-06-15;6000000.0;microempresarial
femenino;comercio;tienda;cabecera_san_antonio_;2;80.0;2017-08-03;4000000.0;microempresarial
femenino;industria;fabrica_de_;robledo;2;7.0;2017-05-03;7300000.0;microempresarial
masculino;servicio;barberia;barrio_caicedo;2;9.0;2016-09-27;6890000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;doce_de_octubre_no_1;2;6.0;2017-09-08;6500000.0;microempresarial
femenino;comercio;variedades;cabecera_san_antonio_;3;80.0;2017-09-15;7000000.0;microempresarial
masculino;comercio;tienda;santo_domingo_savio_;2;1.0;2017-03-27;7000000.0;microempresarial
femenino;servicio;papeleria;la_loma;2;60.0;2016-07-25;5500000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;picacho;1;6.0;2018-11-15;7812000.0;microempresarial
femenino;comercio;peluqueria;manrique_central_no__2;2;3.0;2018-04-10;4000000.0;microempresarial
femenino;comercio;tienda_naturista;robledo;2;7.0;2017-10-06;7300000.0;microempresarial
masculino;comercio;comidas_rapidas;bel¿n;2;16.0;2016-02-01;1500000.0;microempresarial
masculino;industria;fabrica_de_;enciso;1;8.0;2017-07-11;7300000.0;microempresarial
masculino;servicio;comidas_rapidas;castilla;2;5.0;2019-05-22;2000000.0;microempresarial
femenino;comercio;fabrica_de_calzado;barrio_caicedo;2;9.0;2017-02-27;4000000.0;microempresarial
femenino;comercio;variedades;llanaditas;1;8.0;2018-11-15;2500000.0;microempresarial
femenino;comercio;variedades;manrique_central_no__2;2;3.0;2018-04-19;5000000.0;microempresarial
femenino;industria;fabrica_de_;pablo_vi;2;2.0;2018-10-11;5500000.0;microempresarial
femenino;industria;fabrica_de_;belen;3;16.0;2016-11-09;6890000.0;microempresarial
femenino;comercio;tienda;san_javier_no_1;2;13.0;2018-11-07;7000000.0;microempresarial
femenino;servicio;papeleria;manrique_central_no__1;2;4.0;2017-03-08;4000000.0;microempresarial
masculino;industria;fabrica_de_repuestos_;francisco_antonio_zea;3;5.0;2017-09-12;6000000.0;microempresarial
masculino;comercio;tienda;castilla;3;5.0;2019-01-18;2000000.0;microempresarial
masculino;servicio;fotografia;belen;3;16.0;2016-07-25;6000000.0;microempresarial
masculino;comercio;drogueria;el_progreso_no_2;2;6.0;2018-01-18;7500000.0;microempresarial
femenino;comercio;panaderia;la_pradera;1;13.0;2019-01-18;7800000.0;microempresarial
masculino;industria;fabrica_de_;la_milagrosa;2;9.0;2018-02-06;7000000.0;microempresarial
masculino;servicio;variedades;granizal;2;1.0;2017-07-21;7370000.0;microempresarial
femenino;servicio;peluqueria;san_diego;2;10.0;2016-09-21;6890000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;2018-05-04;800000.0;microempresarial
femenino;servicio;peluqueria;granizal;2;1.0;2017-03-22;5300000.0;microempresarial
femenino;servicio;peluqueria;moravia;2;4.0;2017-02-07;7300000.0;microempresarial
masculino;agropecuaria;criadero_de_animales_;cabecera_san_antonio_;3;80.0;2019-04-11;8000000.0;microempresarial
femenino;agropecuaria;variedades;robledo;2;7.0;2016-03-08;4000000.0;microempresarial
masculino;comercio;almacen_de_ropa_en_;castilla;2;5.0;2016-11-04;3000000.0;microempresarial
masculino;comercio;peluqueria;manrique_central_no__1;3;4.0;2017-11-21;7377000.0;microempresarial
femenino;comercio;variedades;castilla;3;5.0;2016-11-08;6890000.0;microempresarial
femenino;servicio;comidas_rapidas;cordoba;2;7.0;2016-10-25;4000000.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;1;4.0;2018-06-15;7800000.0;microempresarial
femenino;comercio;legumbreria;20_de_julio;1;13.0;2018-11-06;5000000.0;microempresarial
masculino;comercio;almacen_de_ropa_en_;santander;2;6.0;2017-09-13;7000000.0;microempresarial
femenino;servicio;peluqueria;cabecera_san_cristobal;3;60.0;2016-06-28;4000000.0;microempresarial
femenino;comercio;comidas_rapidas;manrique_oriental;1;3.0;2016-11-24;6000000.0;microempresarial
masculino;industria;marroquineria;villatina;1;8.0;2017-02-21;5000000.0;microempresarial
femenino;industria;fabrica_de_calzado;aranjuez;3;4.0;2016-12-20;6890000.0;microempresarial
femenino;comercio;tienda;enciso;2;8.0;2018-05-30;5000000.0;microempresarial
femenino;comercio;variedades;prado;3;10.0;2016-04-21;3000000.0;microempresarial
masculino;comercio;comidas_rapidas;belen;2;16.0;2018-04-30;4500000.0;microempresarial
femenino;comercio;fabrica_de_alimentos;blanquizal;1;13.0;2018-09-24;3000000.0;microempresarial
masculino;industria;fabrica_de_;lopez_de_mesa;3;7.0;2017-05-15;7000000.0;microempresarial
femenino;industria;fabrica_de_alimentos;villa_hermosa;3;8.0;2019-03-28;4000000.0;microempresarial
masculino;industria;fabrica_de_;campo_valdes_no__2;1;3.0;2018-07-06;7000000.0;microempresarial
femenino;comercio;variedades;manrique_oriental;2;3.0;2018-04-03;2000000.0;microempresarial
femenino;industria;tienda;santa_cruz;2;2.0;2016-06-29;5000000.0;microempresarial
masculino;comercio;joyeria;manrique_central_no__2;3;3.0;2016-05-12;5000000.0;microempresarial
masculino;comercio;variedades;manrique_central_no__2;2;3.0;2016-04-14;6850000.0;microempresarial
masculino;comercio;cafe_e_internet;la_milagrosa;3;9.0;2019-05-20;8200000.0;microempresarial
masculino;comercio;venta_de_calzado;andalucia;2;2.0;2016-07-14;6890000.0;microempresarial
femenino;industria;fabrica_de_;castilla;2;5.0;2018-09-03;7800000.0;microempresarial
masculino;servicio;taller_de_mecanica;castilla;3;5.0;2016-07-12;6890000.0;microempresarial
masculino;comercio;almacen_de_ropa_en_;alfonso_lopez;3;5.0;2017-08-23;7300000.0;microempresarial
masculino;servicio;fabrica_de_;boston;3;10.0;2017-04-19;7370000.0;microempresarial
masculino;servicio;tienda;villa_niza;2;2.0;2018-05-09;7000000.0;microempresarial
femenino;industria;fabrica_de_;manrique_oriental;3;3.0;2017-12-06;1500000.0;microempresarial
masculino;servicio;taller_de_electronica;manrique_oriental;2;3.0;2017-11-29;7300000.0;microempresarial
femenino;industria;variedades;cabecera_san_antonio_;2;80.0;2018-06-21;6000000.0;microempresarial
femenino;comercio;variedades;san_pablo;1;1.0;2016-08-09;3000000.0;microempresarial
femenino;industria;fabrica_de_;san_javier_no_1;1;13.0;2018-05-17;7000000.0;microempresarial
femenino;industria;fabrica_de_;castilla;3;5.0;2018-11-27;2000000.0;microempresarial
masculino;industria;ebanistaria;santa_cruz;1;2.0;2018-09-18;5000000.0;microempresarial
femenino;comercio;variedades;cordoba;3;7.0;2018-02-21;7000000.0;microempresarial
masculino;comercio;variedades;el_salvador;3;9.0;2018-12-12;7800000.0;microempresarial
masculino;servicio;barberia;popular;2;1.0;2018-05-21;3000000.0;microempresarial
masculino;comercio;tienda_naturista;buenos_aires;3;9.0;2016-07-13;6400000.0;microempresarial
femenino;servicio;peluqueria;cabecera_san_antonio_;3;80.0;2018-05-23;5000000.0;microempresarial
femenino;comercio;variedades;pedregal;1;6.0;2017-08-29;4400000.0;microempresarial
femenino;industria;fabrica_de_;san_javier_no_1;1;13.0;2016-06-22;6800000.0;microempresarial
masculino;servicio;recreativo_educativo;campo_valdes_no__1;3;4.0;2016-12-07;5000000.0;microempresarial
masculino;comercio;almacen_de_ropa_en_;popular;2;1.0;2018-08-14;7800000.0;microempresarial
femenino;servicio;panaderia;manrique_central_no__2;3;3.0;2017-04-03;6000000.0;microempresarial
masculino;comercio;variedades;girardot;3;5.0;2018-03-09;2000000.0;microempresarial
masculino;comercio;distribuidora_de_;manrique_central_no__2;2;3.0;2016-09-13;6890000.0;microempresarial
masculino;servicio;gimnasio;cabecera_san_antonio_;3;80.0;2016-09-06;28200000.0;empresarial_ed__
femenino;comercio;variedades;juan_xxiii_la_quiebra;2;13.0;2018-03-16;7800000.0;microempresarial
femenino;industria;fabrica_de_;cabecera_san_antonio_;3;80.0;2019-06-13;6750000.0;microempresarial
femenino;comercio;miscelanea;tejelo;3;5.0;2018-07-10;7800000.0;microempresarial
femenino;industria;fabrica_de_;20_de_julio;2;13.0;2016-06-24;6800000.0;microempresarial
masculino;agropecuaria;floristeria;cabecera_san_cristobal;2;60.0;2017-03-07;7377000.0;microempresarial
femenino;industria;fabrica_de_;el_salado_;1;80.0;2016-08-19;6300000.0;microempresarial
femenino;comercio;variedades;picacho;1;6.0;2018-05-18;5000000.0;microempresarial
femenino;industria;fabrica_de_;manrique_central_no__1;2;4.0;2016-11-08;6890000.0;microempresarial
femenino;industria;fabrica_de_;robledo;1;7.0;2016-07-27;3000000.0;microempresarial
femenino;comercio;tienda;popular;2;1.0;2016-08-04;4000000.0;microempresarial
femenino;comercio;tienda_de_helados;enciso;3;8.0;2017-06-14;7300000.0;microempresarial
masculino;agropecuaria;sembrados;santa_elena_central;2;90.0;2018-02-26;3200000.0;microempresarial
femenino;servicio;barberia;robledo;2;7.0;2018-02-02;7000000.0;microempresarial
femenino;comercio;fabrica_de_muebles;robledo;1;7.0;2018-12-07;7800000.0;microempresarial
femenino;industria;fabrica_de_;cabecera_san_antonio_;1;80.0;2018-10-03;6000000.0;microempresarial
masculino;comercio;legumbreria;santo_domingo_savio_;1;1.0;2016-04-15;4000000.0;microempresarial
femenino;industria;fabrica_de_;san_javier_no_1;2;13.0;2017-11-20;2800000.0;microempresarial
femenino;industria;fabrica_de_;enciso;2;8.0;2017-03-01;4600000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;alfonso_lopez;3;5.0;2018-05-29;4500000.0;microempresarial
masculino;industria;fabrica_de_;sevilla;3;4.0;2017-10-06;7377000.0;microempresarial
femenino;comercio;tienda;cabecera_san_cristobal;1;60.0;2016-10-04;4000000.0;microempresarial
masculino;agropecuaria;criadero_de_animales_;manrique_central_no__1;1;4.0;2017-08-04;7000000.0;microempresarial
femenino;comercio;tienda;manrique_oriental;2;3.0;2019-06-19;82000000.0;microempresarial
femenino;industria;fabrica_de_;florencia;3;5.0;2017-02-10;7000000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;manrique_central_no__1;2;4.0;2016-09-16;6890000.0;microempresarial
femenino;comercio;miscelanea;lopez_de_mesa;3;7.0;2017-06-06;2000000.0;microempresarial
femenino;comercio;comidas_rapidas;granizal;2;1.0;2018-09-14;4000000.0;microempresarial
femenino;comercio;licorera;guayabal;2;15.0;2019-01-30;5000000.0;microempresarial
femenino;comercio;tienda;san_javier_no_1;1;13.0;2018-12-03;2000000.0;microempresarial
masculino;servicio;fabrica_de_colchones;robledo;2;7.0;2018-10-11;7800000.0;microempresarial
masculino;comercio;barberia;enciso;2;8.0;2017-04-21;6000000.0;microempresarial
femenino;servicio;restaurante;llanaditas;1;8.0;2016-10-03;4000000.0;microempresarial
femenino;comercio;bares;manrique_central_no__1;2;4.0;2017-11-27;7300000.0;microempresarial
femenino;comercio;variedades;picacho;1;6.0;2017-12-20;7300000.0;microempresarial
femenino;comercio;tienda;barrio_caicedo;2;9.0;2018-09-04;2500000.0;microempresarial
femenino;comercio;variedades;barrio_caicedo;1;9.0;2018-09-26;1600000.0;microempresarial
masculino;comercio;variedades;manrique_oriental;2;3.0;2018-04-16;7800000.0;microempresarial
masculino;comercio;tienda;aranjuez;3;4.0;2017-08-23;7370000.0;microempresarial
femenino;servicio;peluqueria;popular;2;1.0;2018-10-24;7800000.0;microempresarial
masculino;servicio;servicios_;robledo;2;7.0;2019-02-11;7800000.0;microempresarial
masculino;servicio;mensajeria;cabecera_san_cristobal;2;60.0;2018-09-11;7800000.0;microempresarial
femenino;comercio;peluqueria;pedregal;3;6.0;2017-06-08;7000000.0;microempresarial
femenino;industria;variedades;santa_lucia;3;12.0;2018-04-23;7800000.0;microempresarial
femenino;comercio;comidas_rapidas;el_pinal;1;8.0;2018-10-03;3000000.0;microempresarial
femenino;servicio;cafe_e_internet;villa_hermosa;3;8.0;2018-08-23;7800000.0;microempresarial
femenino;industria;fabrica_de_;juan_xxiii_la_quiebra;1;13.0;2018-03-01;5500000.0;microempresarial
femenino;servicio;restaurante;villa_hermosa;1;8.0;2016-10-04;4130000.0;microempresarial
masculino;industria;fabrica_de_;robledo;2;7.0;2018-11-20;5000000.0;microempresarial
femenino;servicio;peluqueria;villatina;1;8.0;2017-10-04;2000000.0;microempresarial
femenino;comercio;variedades;santa_cruz;2;2.0;2017-06-13;4000000.0;microempresarial
masculino;industria;fabrica_de_;buenos_aires;2;9.0;2018-04-26;7800000.0;microempresarial
femenino;comercio;legumbreria;robledo;2;7.0;2018-09-05;3000000.0;microempresarial
masculino;comercio;tienda;san_diego;2;10.0;2018-08-14;6000000.0;microempresarial
femenino;comercio;charcuteria;robledo;2;7.0;2016-03-29;6000000.0;microempresarial
masculino;comercio;sembrados;cabecera_san_cristobal;2;60.0;2017-09-12;1500000.0;microempresarial
masculino;comercio;comidas_rapidas;aranjuez;2;4.0;2017-06-16;7377000.0;microempresarial
femenino;comercio;comidas_rapidas;campo_valdes_no__1;3;4.0;2017-10-09;7370000.0;microempresarial
femenino;industria;variedades;robledo;2;7.0;2018-10-11;7812000.0;microempresarial
masculino;industria;fabrica_de_colchones;enciso;2;8.0;2018-04-19;7000000.0;microempresarial
femenino;servicio;mantenimiento_en_;granizal;1;1.0;2018-01-25;2000000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;la_loma;2;60.0;2016-08-24;3000000.0;microempresarial
masculino;industria;cafeteria;belen;2;16.0;2018-09-26;3000000.0;microempresarial
masculino;comercio;panaderia;belen;2;16.0;2017-01-26;5000000.0;microempresarial
femenino;comercio;comidas_rapidas;robledo;2;7.0;2018-06-19;7500000.0;microempresarial
femenino;comercio;fabrica_de_alimentos;manrique_oriental;2;3.0;2018-03-15;7000000.0;microempresarial
masculino;industria;fabrica_de_;santa_cruz;2;2.0;2018-06-18;2000000.0;microempresarial
masculino;comercio;variedades;robledo;1;7.0;2017-09-19;4000000.0;microempresarial
masculino;comercio;comidas_rapidas;cabecera_san_cristobal;1;60.0;2018-05-23;782000.0;microempresarial
masculino;servicio;variedades;buenos_aires;2;9.0;2018-05-02;6000000.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;2;4.0;2017-07-17;3500000.0;microempresarial
masculino;servicio;recreativo_educativo;guayabal;2;15.0;2017-01-13;16200000.0;juridica_y_cap_semilla
femenino;servicio;fotografia;cabecera_san_cristobal;2;60.0;2018-05-29;7800000.0;microempresarial
masculino;comercio;restaurante;olaya_herrera;1;7.0;2018-07-19;2500000.0;microempresarial
femenino;industria;fabrica_de_;castilla;3;5.0;2018-05-21;2000000.0;microempresarial
femenino;servicio;comidas_rapidas;san_javier_no_1;3;13.0;2019-02-18;8281000.0;microempresarial
femenino;comercio;variedades;villa_del_socorro;2;2.0;2019-04-01;7000000.0;microempresarial
femenino;comercio;tienda;manrique_central_no__1;1;4.0;2016-09-20;6890000.0;microempresarial
